Ref No,Identifier,Recipient Org:Name,Title,Amount Awarded,Currency,Award Date,Decision quarter,Area,Beneficiary Location:Name,Main art form,Funding Org:Identifier,Funding Org:Name,Grant Programme:Title,Data Source,Last modified
26287734,360G-ACE-26287734,Outta Place,The Cycle Exchange,15000,GBP,2014-03-12,Q4,North,Calderdale,Dance,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26298348,360G-ACE-26298348,Opus Independents,Now Then Magazine Manchester Expansion Project,14157,GBP,2014-03-12,Q4,North,Sheffield,Literature,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26298645,360G-ACE-26298645,Co3 Dance Unincorporated Group,New Roots Dancepoetry,12660,GBP,2014-03-12,Q4,North,Cheshire West and Chester,Dance,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26299371,360G-ACE-26299371,Q20 Theatre,Shipley Street Arts Festival,15000,GBP,2014-03-12,Q4,North,Bradford,Combined arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26300789,360G-ACE-26300789,Becs Andrews,Transmission,15000,GBP,2014-03-12,Q4,North,Leeds,Combined arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26301217,360G-ACE-26301217,Kathryn Beaumont,I Told You This Would Happen,12092,GBP,2014-03-12,Q4,North,Northumberland,Theatre,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26301935,360G-ACE-26301935,Let's Circus,Street Arts Kickstart,14950,GBP,2014-03-12,Q4,North,Newcastle upon Tyne,Theatre,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26342619,360G-ACE-26342619,Wajid Hussain,Self-Identity and Migration (SiaM),14406,GBP,2014-03-12,Q4,North,Newcastle upon Tyne,Combined arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26311275,360G-ACE-26311275,Theatre for Young Audiences (TYA) England,TYA England - ASSITEJ World Congress 2014 Warsaw,5000,GBP,2014-03-17,Q4,Midlands,Birmingham,Theatre,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26320777,360G-ACE-26320777,Zebra Access,Deaffest International Film and Arts Festival,17495,GBP,2014-03-17,Q4,Midlands,Wolverhampton,Combined arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26320898,360G-ACE-26320898,Michaela Wrigley,Making time for MichaelaCeramics,5000,GBP,2014-03-17,Q4,Midlands,Bolsover,Visual arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26321194,360G-ACE-26321194,Hannah McBrien,'Jam on a Tram' (working title),4105,GBP,2014-03-17,Q4,Midlands,Broxtowe,Dance,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26325498,360G-ACE-26325498,Nonsuch Theatre,Acqua Alta,10684,GBP,2014-03-17,Q4,Midlands,Nottingham,Theatre,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26336634,360G-ACE-26336634,Rosie Kay Dance Company,Research and Development for New Work (1984),15000,GBP,2014-03-17,Q4,Midlands,Birmingham,Dance,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26341064,360G-ACE-26341064,Tatiana de Araujo Alves Woolley,Raizes Brasileiras (Brazilian Roots),7610,GBP,2014-03-17,Q4,Midlands,Nottingham,Dance,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26347972,360G-ACE-26347972,Andy Garbi,Shadows & Dust,12500,GBP,2014-03-17,Q4,Midlands,Malvern Hills,Combined arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26348893,360G-ACE-26348893,Temple Theatre,Thor Blimey: creation and tour,14095,GBP,2014-03-17,Q4,Midlands,Birmingham,Theatre,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26348914,360G-ACE-26348914,Andrew Hill,Hear This Space - Building Community,14950,GBP,2014-03-17,Q4,Midlands,Leicester,Music,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26349701,360G-ACE-26349701,Trudy Chandor,Shropshire & Neighbours Rural Touring. Pilot,14960,GBP,2014-03-17,Q4,Midlands,Shropshire,Not art form specific,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26350445,360G-ACE-26350445,Women & Theatre (Birmingham) Ltd,For the Past 30 Years,15000,GBP,2014-03-17,Q4,Midlands,Birmingham,Theatre,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26362480,360G-ACE-26362480,The Race Equality Centre,What do you see when you look at me?,14070,GBP,2014-03-17,Q4,Midlands,Leicester,Visual arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26375712,360G-ACE-26375712,Amanda Whittington,Ghosters research and development,3600,GBP,2014-03-17,Q4,Midlands,Rushcliffe,Theatre,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26377573,360G-ACE-26377573,Christophe Dillinger,Square@ exhibitions and events program,8550,GBP,2014-03-17,Q4,Midlands,Telford and Wrekin,Visual arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26384197,360G-ACE-26384197,Corey Baker,Headphones,7000,GBP,2014-03-17,Q4,Midlands,Birmingham,Dance,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26390535,360G-ACE-26390535,Derbyshire County Council,Derbyshire Myths and legends,10000,GBP,2014-03-17,Q4,Midlands,Chesterfield,Combined arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26399844,360G-ACE-26399844,Peculius Stage LTD,The HandleBards,15000,GBP,2014-03-17,Q4,Midlands,East Lindsey,Theatre,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26404777,360G-ACE-26404777,Mercator Centre,Resources for International Literary Exchange,15000,GBP,2014-03-17,Q4,Other,Other,Literature,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26405446,360G-ACE-26405446,Keisha Grant,tabularsa - 3 strands,15000,GBP,2014-03-17,Q4,Midlands,Birmingham,Dance,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26009553,360G-ACE-26009553,JAM,JAM on the Marsh 2014,29000,GBP,2014-03-17,Q4,South East,Ashford,Music,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26012397,360G-ACE-26012397,Milton Keynes Islamic Arts Heritage & Culture Organisation,Art in the Park - Cultural Festival,65893,GBP,2014-03-17,Q4,South East,Milton Keynes,Combined arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26090807,360G-ACE-26090807,Caroline Wright,Out of Water,20000,GBP,2014-03-17,Q4,South East,Mid Suffolk,Visual arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26344599,360G-ACE-26344599,Crate Studios and Project Space,"Acquisition & works to 39-41 High Street, Margate.",120000,GBP,2014-03-17,Q4,South East,Thanet,Not art form specific,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26395259,360G-ACE-26395259,Cambridge City Council,50 artists for 50 years of Cambridge Folk Festival,25000,GBP,2014-03-17,Q4,South East,Cambridge,Music,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26013545,360G-ACE-26013545,Roberta Jean,THE HARMONY FRAME | with MYSTERYSKIN,30657,GBP,2014-03-18,Q4,North,Newcastle upon Tyne,Dance,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26041688,360G-ACE-26041688,LARC,LARC Young People's Festival 2014,94125,GBP,2014-03-18,Q4,North,Liverpool,Combined arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26080680,360G-ACE-26080680,Abandon Normal Devices Ltd.,Abandon Normal Devices  (two specific projects),99500,GBP,2014-03-18,Q4,North,Manchester,Combined arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26084649,360G-ACE-26084649,Harrogate International Festival,Framework to 50 & 2014 Programme,70000,GBP,2014-03-18,Q4,North,Harrogate,Combined arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26084849,360G-ACE-26084849,Alison Carr,Matryoshka,34875,GBP,2014-03-18,Q4,North,County Durham,Combined arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26092239,360G-ACE-26092239,University of Central Lancashire,Meeting Place,50000,GBP,2014-03-18,Q4,North,Preston,Visual arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26099739,360G-ACE-26099739,The Fusilier Museum and Learning Centre Ltd,Gallipoli 100 Commission,18000,GBP,2014-03-18,Q4,North,Bury,Music,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26101663,360G-ACE-26101663,Marchday Group Plc,Festival of Thrift 2014,80000,GBP,2014-03-18,Q4,North,Darlington,Combined arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26140734,360G-ACE-26140734,North by North West,CVAN Skills and Audience Development,96005,GBP,2014-03-18,Q4,North,Lancaster,Visual arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26140852,360G-ACE-26140852,Great Northern Events (NW) Ltd,Great Northern Contemporary Craft Fair 2014,49903,GBP,2014-03-18,Q4,North,Manchester,Visual arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26143102,360G-ACE-26143102,Liverpool Cathedral Enterprises Ltd,Liverpool Memorial (working title),40000,GBP,2014-03-18,Q4,North,Liverpool,Combined arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26188799,360G-ACE-26188799,Marketing Manchester,Manchester - One Degree Cooler,90000,GBP,2014-03-18,Q4,North,Manchester,Combined arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26010236,360G-ACE-26010236,CASA Theatre Festival,CASA Latin American Theatre Festival 2014,99455,GBP,2014-03-18,Q4,London,Sutton,Theatre,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26010854,360G-ACE-26010854,VITRINE,Sculpture at Bermondsey Square (SABS),18488,GBP,2014-03-18,Q4,London,Southwark,Visual arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26096472,360G-ACE-26096472,]performancespace[,Performance Art Faction,67168,GBP,2014-03-18,Q4,London,Tower Hamlets,Visual arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
25987940,360G-ACE-25987940,Dorset County Council,Moving On (The Remix),82645,GBP,2014-03-18,Q4,South West,West Dorset,Combined arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26033268,360G-ACE-26033268,Totnes FM,South Devon Arts Centre,80000,GBP,2014-03-18,Q4,South West,South Hams,Combined arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26047199,360G-ACE-26047199,Ella Huhne,Landance in 2014,49219,GBP,2014-03-18,Q4,South West,East Devon,Dance,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26314613,360G-ACE-26314613,Thomas Duggan,Workshop Studio for Reverse Engineered Silk,1263,GBP,2014-03-18,Q4,South West,East Devon,Visual arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26321136,360G-ACE-26321136,Mind Your Music,Pump up the Volume!,10700,GBP,2014-03-18,Q4,South West,"Bristol, City of",Music,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26321268,360G-ACE-26321268,Jolyon Laycock,Dark Seas,1800,GBP,2014-03-18,Q4,South West,Bath and North East Somerset,Music,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26323853,360G-ACE-26323853,Howard Hardiman,Badger's Day Out,13010,GBP,2014-03-18,Q4,South West,Isle of Wight,Literature,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26323989,360G-ACE-26323989,ReadWell,A Literature Festival for children in hospital,12360,GBP,2014-03-18,Q4,South West,Stroud,Literature,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26326993,360G-ACE-26326993,Katy Carmichael,The Bristol Street Art musical (working title),14830,GBP,2014-03-18,Q4,South West,"Bristol, City of",Theatre,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26341123,360G-ACE-26341123,The National Inclusive Dance Network,Development of National Action Plan,14930,GBP,2014-03-18,Q4,South West,Gloucester,Dance,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26342896,360G-ACE-26342896,Saikat Ahamed,The Tiger and the Moustache 2014 Tour,5570,GBP,2014-03-18,Q4,South West,"Bristol, City of",Theatre,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26347944,360G-ACE-26347944,Nourish Festival,Nourish Festival,7490,GBP,2014-03-18,Q4,South West,Teignbridge,Combined arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26350038,360G-ACE-26350038,GingerFred Studio CIC,Moving Up,11000,GBP,2014-03-18,Q4,South West,South Somerset,Dance,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26351347,360G-ACE-26351347,Four of Swords,Macbeth,7856,GBP,2014-03-18,Q4,South West,East Devon,Theatre,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
26356249,360G-ACE-26356249,Boomtown Festival,Boomtown Carnival,15000,GBP,2014-03-18,Q4,South West,"Bristol, City of",Combined arts,GB-COH-RC000742,Arts Council England,Grants for the arts,http://www.artscouncil.org.uk/funding/grants-arts/awards-made-area-and-artform/,2015-06-09
